pk,age,sex,geoid,ii_1,ii_2,ii_3,tm_2_no_hisp_lat_orgn,tm_2_yes_mex_am_chicano_orgn,tm_2_yes_puerto_rican,tm_2_yes_cuban_origin,tm_2_yes_anthr_hisp_lat_spn_origin,tm_3_amrcn_indn_alsk_ntv,tm_3_asian,tm_3_blck_afrcn_amrcn,tm_3_hwan_other_pcfc_islander,tm_3_white,tm_3_other,tm_4,tm_5,tm_6,cn_hs_1,cn_hs_2_bug_infestation,cn_hs_2_mold,cn_hs_2_lead_paint_pipes,cn_hs_2_inadq_heat,cn_hs_2_oven_not_wkg,cn_hs_2_smoke_det_not_wkg,cn_hs_2_water_leaks,cn_hs_2_none_of_the_above,cn_fd_1,cn_fd_2,cn_tr_1,cn_ut_1,cn_sf_1,cn_sf_2,cn_sf_3,cn_sf_4,sn_ff_2
13685,56,F,080770013021,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,4,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
3967,23,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
18278,58,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,3,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,SOMETIMES,NEVER,RARELY,RARELY
19715,51,M,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,1,MORE_THN_15_LESS_THEN_20K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
14015,33,F,080770013021,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,RARELY,RARELY,NEVER,RARELY,NEVER
10695,4,M,080770013021,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
14497,35,M,080770013021,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,,,,,,,,,"","","","","","","","",""
18759,2,M,080770013021,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
7180,71,M,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_4,1,MORE_THN_15_LESS_THEN_20K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,RARELY
2832,84,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
8414,69,M,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_4,1,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
1610,41,F,080770013021,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,5,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,SMTM_TRUE,NO,NO,NEVER,SOMETIMES,NEVER,RARELY,SOMETIMES
8873,55,F,080770013021,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
13889,44,M,080770013021,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","",LESS_THN_10K,NO_STDY_HSNG,,,,,,,,,OFTEN_TRUE,OFTEN_TRUE,NO,"","","","","",""
9940,1,M,080770013021,MY_CHILD,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,YES,NEVER,RARELY,NEVER,NEVER,SOMETIMES
2481,1,M,080770013021,MY_CHILD,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",6,MORE_THN_50_LESS_THEN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,"",NEVER,NEVER,NEVER,NEVER,NEVER
8438,1,M,080770013021,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
499,1,M,080770013021,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
3784,80,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_1_3,3,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,SOMETIMES,NEVER
105,37,F,080770013021,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,LESS_THN_10K,STDY_HSNG,1,0,0,0,0,0,0,0,SMTM_TRUE,NEVER_TRUE,YES,YES,NEVER,FRLY_OFTN,NEVER,SOMETIMES,FRLY_OFTN
8017,31,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,4,MORE_THN_50_LESS_THEN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,RARELY
18875,27,F,080770013021,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
5892,13,F,080770013021,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
17517,58,F,080770013021,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,YES,NEVER,NEVER,NEVER,NEVER,NEVER
18796,58,F,080770013021,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,2,"",HSNG_UNSURE,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,YES,"","","","",""
10444,66,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_1_3,2,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
4943,25,M,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,MORE_THN_10_LESS_THEN_15K,HSNG_UNSURE,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,RARELY,RARELY,RARELY,RARELY,FRLY_OFTN
4076,1,M,080770013021,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
1117,64,F,080770013021,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
14914,54,F,080770013021,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,4,MORE_THN_50_LESS_THEN_75K,HSNG_UNSURE,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,FRLY_OFTN
3733,82,M,080770013021,OTHER,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,0,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,RARELY,NEVER,NEVER,FRLY_OFTN
4647,2,F,080770013021,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
15097,37,M,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,0,1,0,0,0,,,,,,,CLG_4,6,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
5837,72,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,"","",0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,RARELY,NEVER,NEVER,RARELY
13074,53,M,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,1,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,NO,NEVER,NEVER,NEVER,"",SOMETIMES
18631,39,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,4,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,RARELY
13563,55,M,080770014031,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","",LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,OFTEN_TRUE,OFTEN_TRUE,NO,NO,"","","","",""
17637,83,M,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
14083,19,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,1,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,1,0,0,0,0,1,0,SMTM_TRUE,SMTM_TRUE,NO,NO,NEVER,NEVER,NEVER,SOMETIMES,ALWAYS
14251,62,F,080770014031,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,YES,NEVER,NEVER,NEVER,NEVER,SOMETIMES
16955,23,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,1,0,0,0,0,0,CLG_4,2,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
6519,72,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,MORE_THN_50_LESS_THEN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
18280,27,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,"",MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,RARELY,NEVER,NEVER,FRLY_OFTN
3095,29,F,080770014031,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
5111,84,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,GRD_12_HGH_SCHL,"","",STDY_HSNG,,,,,,,,,"","",NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
17462,3,F,080770014031,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,LESS_THN_10K,HSNG_UNSURE,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
5507,35,F,080770014031,MYSELF,TWO_OR_MORE,YES_ONE_OF_THE_ABOVE,,,,,,,,,,,,"",1,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,OFTEN_TRUE,OFTEN_TRUE,NO,NO,NEVER,RARELY,NEVER,RARELY,""
801,12,M,080770014031,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
820,32,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,3,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
6429,7,F,080770014031,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
1774,30,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_1_3,3,LESS_THN_10K,NO_STDY_HSNG,0,1,1,0,0,0,0,0,SMTM_TRUE,OFTEN_TRUE,NO,NO,SOMETIMES,FREQUENTLY,FRLY_OFTN,FREQUENTLY,FRLY_OFTN
14819,23,F,080770014031,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,"",NEVER,NEVER,NEVER
10487,68,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
16073,56,M,080770014031,MYSELF,ZERO,YES_ONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,2,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
4069,62,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,MORE_THN_10_LESS_THEN_15K,HSNG_UNSURE,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,YES,NEVER,RARELY,NEVER,RARELY,ALWAYS
3640,53,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",6,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,YES,NO,NEVER,RARELY,NEVER,RARELY,SOMETIMES
14119,53,F,080770014031,MYSELF,TWO_OR_MORE,YES_ONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,1,LESS_THN_10K,STDY_HSNG,1,0,0,0,0,0,0,0,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,RARELY,NEVER,RARELY,NEVER
1903,27,F,080770014031,OTHER,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,"","",STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
15904,27,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,5,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
7830,77,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_1_3,2,MORE_THN_35_LESS_THEN_50K,STDY_HSNG,0,0,0,0,0,0,0,1,"",NEVER_TRUE,NO,NO,NEVER,RARELY,NEVER,NEVER,RARELY
14899,38,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,5,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,ALRD_SHUT_OFF,NEVER,NEVER,NEVER,NEVER,NEVER
1279,30,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,MORE_THN_15_LESS_THEN_20K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,"",NO,YES,NEVER,NEVER,NEVER,NEVER,RARELY
14050,8,M,080770014031,MY_CHILD,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,"",4,MORE_THN_50_LESS_THEN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
19388,7,F,080770014031,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
15930,51,M,080770014031,MYSELF,ONE,YES_ONE_OF_THE_ABOVE,,,,,,,,,,,,"",9,LESS_THN_10K,STDY_HSNG,1,1,0,0,0,0,0,0,SMTM_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
3264,59,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
2536,75,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,1,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
1400,33,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,"",MORE_THN_20_LESS_THEN_25K,STDY_HSNG,,,,,,,,,NEVER_TRUE,"",NO,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
8539,70,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,1,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,NEVER_TRUE,NO,YES,NEVER,RARELY,RARELY,RARELY,SOMETIMES
61,39,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,6,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
1416,28,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,"",MORE_THN_25_LESS_THEN_35K,STDY_HSNG,1,0,0,0,0,0,0,0,SMTM_TRUE,SMTM_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
10291,82,M,080770014031,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
17552,54,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,SOMETIMES,NEVER,SOMETIMES,NEVER
1681,50,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,,,,,,,CLG_4,3,"",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
4914,37,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",7,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,SMTM_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,SOMETIMES
7750,50,F,080770014031,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
8325,54,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",1,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
10343,43,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,0,0,0,0,1,0,CLG_1_3,"","",STDY_HSNG,0,0,0,0,0,0,0,1,SMTM_TRUE,"",NO,NO,"","","","",""
10736,75,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,2,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
18583,67,M,080770014031,MYSELF,TWO_OR_MORE,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,1,MORE_THN_10_LESS_THEN_15K,STDY_HSNG,0,0,0,0,0,1,0,0,NEVER_TRUE,NEVER_TRUE,YES,NO,RARELY,RARELY,NEVER,RARELY,NEVER
13364,28,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_1_3,3,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
2281,12,M,080770014031,OTHER,TWO_OR_MORE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,,,,,,,,,NEVER_TRUE,NEVER_TRUE,YES,NO,"","","","",""
1160,12,M,080770014031,MY_CHILD,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
3312,10,F,080770014031,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
1626,52,F,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",4,MORE_THN_75K,STDY_HSNG,1,0,0,0,0,0,0,0,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,SOMETIMES,NEVER,RARELY,SOMETIMES
18166,4,M,080770014031,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
800,8,M,080770014031,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",5,LESS_THN_10K,STDY_HSNG,0,0,0,0,0,0,0,1,"","",NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
10602,84,F,080770014031,MYSELF,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",2,MORE_THN_50_LESS_THEN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
6194,90,F,080770014031,MYSELF,ZERO,YES_ONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,GRD_12_HGH_SCHL,1,"",STDY_HSNG,,,,,,,,,SMTM_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
16031,36,M,080770014031,OTHER,ONE,NONE_OF_THE_ABOVE,,,,,,,,,,,,"","","",STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,"","","","",""
4200,70,M,080770014031,MYSELF,ZERO,NONE_OF_THE_ABOVE,1,0,0,0,0,0,0,0,0,1,0,CLG_4,1,MORE_THN_75K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,RARELY
4525,0,M,080770014031,MY_CHILD,ZERO,NONE_OF_THE_ABOVE,,,,,,,,,,,,"",3,MORE_THN_25_LESS_THEN_35K,STDY_HSNG,0,0,0,0,0,0,0,1,NEVER_TRUE,NEVER_TRUE,NO,NO,NEVER,NEVER,NEVER,NEVER,NEVER
